accuracy,f1_macro,brier_home_win,roc_auc_ovr_macro,model
0.40164452877925366,0.3305569658299748,0.27851651610397377,0.5898195822224568,LogisticRegression
0.6160657811511702,0.3814055494971525,0.22716901944875362,0.6641154745991296,GradientBoosting
